PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
374.6005,28.12853,-207.5595,420.58849999999995,-160.0645,-157.832,0.8169269919606722,0,1674859767.105800,361,80,1674859767104.3333
374.6005,28.184345,-207.5035,420.7,-159.95299999999997,-157.832,0.816279809996272,0,1674859767.138900,362,81,1674859767137.6667
374.6005,28.240145,-207.5035,420.7555,-159.95299999999997,-157.94400000000002,0.8177430642808272,0,1674859767.171900,363,82,1674859767171.0
374.54449999999997,28.295955,-207.4475,420.8115,-159.8415,-157.94400000000002,0.8190434780245448,0,1674859767.205000,364,83,1674859767204.3333
374.48850000000004,28.351755,-207.4475,420.8675,-159.674,-158.0555,0.8224511930988395,0,1674859767.238100,365,84,1674859767237.6667
374.48850000000004,28.351755,-207.4475,420.923,-159.50650000000002,-158.223,0.8224511930988395,0,1674859767.271200,366,85,1674859767271.0
374.54449999999997,28.575025,-207.5035,420.9785,-159.2835,-158.2785,0.8229669517155043,0,1674859767.304200,367,86,1674859767304.3333
374.6005,28.909855,-207.55900000000003,421.0905,-159.28300000000002,-158.3345,0.8240901656424351,0,1674859767.337300,368,87,1674859767337.6667
374.54449999999997,29.077285,-207.7265,421.2025,-159.172,-158.446,0.8153061591739215,0,1674859767.370400,369,88,1674859767371.0
374.712,29.021485,-207.7825,421.2025,-159.172,-158.6135,0.8127428133000848,0,1674859767.403500,370,89,1674859767404.3333
374.82349999999997,28.965675,-207.8945,421.2025,-159.2275,-158.7255,0.8103307133300565,0,1674859767.436500,371,90,1674859767437.6667
374.82349999999997,28.909865,-208.006,421.1465,-159.39499999999998,-158.89249999999998,0.8117828697784637,0,1674859767.469600,372,91,1674859767471.0
374.712,28.854065,-208.062,421.0905,-159.8415,-158.8365,0.8111306329581323,0,1674859767.502700,373,92,1674859767504.3333
374.6005,28.575025,-208.1175,420.9785,-160.1205,-158.781,0.8201963692397753,0,1674859767.539400,374,93,1674859767537.6667
374.433,28.407555000000002,-208.006,420.8115,-160.3435,-158.6695,0.8219804551063549,0,1674859767.572500,375,94,1674859767571.0
374.2655,28.295945,-207.8945,420.8115,-160.3995,-158.446,0.8239154754217842,0,1674859767.605600,376,95,1674859767604.3333
374.2655,28.240145,-207.8385,420.8115,-160.511,-158.167,0.8216328146868522,0,1674859767.638700,377,96,1674859767637.6667
374.433,28.184345,-207.72699999999998,420.5325,-160.623,-158.1115,0.8166192882392653,0,1674859767.671700,378,97,1674859767671.0
374.6005,28.184305000000002,-207.5035,420.644,-160.3995,-158.223,0.8101224110547567,0,1674859767.704800,379,98,1674859767704.3333
374.54449999999997,28.240155,-207.50400000000002,420.58799999999997,-160.2875,-158.3345,0.8103369111072714,0,1674859767.737900,380,99,1674859767737.6667
374.433,28.295945,-207.392,420.4205,-160.232,-158.39,0.814749650060967,0,1674859767.771000,381,100,1674859767771.0
374.433,28.295945,-207.392,420.086,-160.567,-158.5575,0.814749650060967,0,1674859767.804000,382,101,1674859767804.3333
374.433,28.240145,-207.4475,419.9745,-159.73,-159.618,0.8117789986171218,0,1674859767.837100,383,102,1674859767837.6667
374.377,28.128519999999998,-207.4475,420.086,-159.3395,-160.065,0.8198795615999155,0,1674859767.870200,384,103,1674859767871.0
374.433,28.295930000000002,-207.3915,419.919,-159.22750000000002,-160.3435,0.8163548358681308,0,1674859767.903200,385,104,1674859767904.3333
374.6565,28.630805000000002,-207.1685,419.863,-158.5575,-160.9575,0.8029551470862917,0,1674859767.936300,386,105,1674859767937.6667
374.712,28.742414999999998,-207.16899999999998,419.69550000000004,-158.781,-161.57150000000001,0.7994596775774918,0,1674859767.969400,387,106,1674859767971.0
374.6565,28.742425,-207.336,419.30449999999996,-158.837,-162.2975,0.7975994917054152,0,1674859768.006100,388,107,1674859768004.3333
374.6005,28.854045000000003,-207.448,419.249,-158.3345,-162.6875,0.7965668005918451,0,1674859768.039200,389,108,1674859768037.6667
374.54449999999997,28.854045000000003,-207.615,419.02549999999997,-158.11149999999998,-162.855,0.799291182148669,0,1674859768.072300,390,109,1674859768071.0
374.6005,28.854055,-207.615,418.29999999999995,-158.3345,-163.4135,0.7944150630400298,0,1674859768.105400,391,110,1674859768104.3333
374.54449999999997,28.854055,-207.615,417.40700000000004,-158.446,-163.86,0.7963456954657404,0,1674859768.138400,392,111,1674859768137.6667
374.6005,28.854055,-207.6155,417.128,-159.004,-163.748,0.7928331422259082,0,1674859768.171500,393,112,1674859768171.0
374.48850000000004,28.686645000000002,-207.5595,416.6815,-159.06,-163.6365,0.7905729351779669,0,1674859768.204600,394,113,1674859768204.3333
374.433,27.961095,-207.392,416.235,-159.00400000000002,-163.58100000000002,0.7873127246281952,0,1674859768.237700,395,114,1674859768237.6667
374.6005,26.956515,-207.00150000000002,415.9,-159.06,-163.804,0.8019301703142413,0,1674859768.270700,396,115,1674859768271.0
374.65599999999995,26.2309815,-206.72199999999998,415.7885,-159.50650000000002,-163.5245,0.823029728155677,0,1674859768.303800,397,116,1674859768304.3333
374.8795,26.119342,-206.44299999999998,415.733,-159.2275,-163.2455,0.8250222789376499,0,1674859768.336900,398,117,1674859768337.6667
375.1585,25.393808,-205.885,415.063,-159.2835,-162.9665,0.8141674602517044,0,1674859768.370000,399,118,1674859768371.0
375.1585,25.226347500000003,-205.49450000000002,414.3935,-159.2275,-162.4645,0.791290439367244,0,1674859768.403000,400,119,1674859768404.3333
374.8795,25.058926,-205.3825,413.947,-159.06,-162.576,0.7812342867443468,0,1674859768.436100,401,120,1674859768437.6667
373.9865,25.393785,-205.7735,412.8865,-158.558,-162.57600000000002,0.8121502616571237,0,1674859768.469200,402,121,1674859768471.0
373.7075,25.44962,-205.49450000000002,412.1605,-158.502,-162.1855,0.8516301237208,0,1674859768.505900,403,122,1674859768504.3333
373.53999999999996,24.891495,-204.9365,411.2125,-158.44650000000001,-162.018,0.8587856932939482,0,1674859768.539000,404,123,1674859768537.6667
373.4285,24.389235,-204.37849999999997,409.5935,-158.167,-162.911,0.8702414390426151,0,1674859768.572100,405,124,1674859768571.0
373.261,24.333385,-203.82,407.5285,-158.11149999999998,-164.083,0.8852234756184167,0,1674859768.605200,406,125,1674859768604.3333
372.8705,24.612465,-203.541,405.85400000000004,-158.781,-164.1945,0.8791966518953702,0,1674859768.638200,407,126,1674859768637.6667
372.424,24.668265,-203.597,404.738,-159.39499999999998,-163.9155,0.8723588477765277,0,1674859768.671300,408,127,1674859768671.0
370.861,24.3892,-203.42950000000002,403.3985,-160.12,-164.083,0.8606593265288766,0,1674859768.704400,409,128,1674859768704.3333
369.745,24.61245,-203.039,402.115,-160.45499999999998,-164.4735,0.85022983761601,0,1674859768.737400,410,129,1674859768737.6667
368.796,24.55665,-202.31349999999998,401.222,-159.95299999999997,-164.64100000000002,0.8605721546704866,0,1674859768.770500,411,130,1674859768771.0
367.736,24.50082,-202.034,400.273,-159.06,-163.86,0.8706651788217756,0,1674859768.803600,412,131,1674859768804.3333
366.2845,24.389229999999998,-202.034,399.21299999999997,-160.288,-163.5805,0.8477914495370061,0,1674859768.836700,413,132,1674859768837.6667
365.224,23.831095,-202.1455,398.822,-159.953,-164.2505,0.834222897640136,0,1674859768.869700,414,133,1674859768871.0
364.778,22.60326,-201.9225,397.985,-159.6185,-163.302,0.8304145881189241,0,1674859768.902800,415,134,1674859768904.3333
363.99649999999997,22.100995,-202.0345,396.7015,-160.00900000000001,-162.74349999999998,0.850295197301421,0,1674859768.935900,416,135,1674859768937.6667
362.6015,20.98478,-202.369,395.808,-159.953,-163.3015,0.8653677672949898,0,1674859768.972600,417,136,1674859768971.0
361.70799999999997,20.259235,-202.425,394.63649999999996,-160.5665,-163.4135,0.8660045519788961,0,1674859769.005700,418,137,1674859769004.3333
360.536,19.42205,-202.31349999999998,392.79449999999997,-161.01350000000002,-163.525,0.8633161792978303,0,1674859769.038800,419,138,1674859769037.6667
359.7545,19.533695,-202.03449999999998,392.125,-161.125,-163.5805,0.8660499799009451,0,1674859769.071900,420,139,1674859769071.0
359.029,19.19882,-201.699,391.51099999999997,-160.1205,-163.85950000000003,0.8556510714306922,0,1674859769.104900,421,140,1674859769104.3333
357.80150000000003,19.143,-201.532,390.8415,-161.3485,-163.4135,0.8525132090535299,0,1674859769.138000,422,141,1674859769137.6667
356.462,19.143050000000002,-201.476,389.781,-162.409,-162.9665,0.8406568168432985,0,1674859769.171100,423,142,1674859769171.0
355.7925,19.31045,-201.2525,388.832,-162.1295,-163.07850000000002,0.8487880564745929,0,1674859769.204200,424,143,1674859769204.3333
354.676,18.864,-201.253,388.21799999999996,-162.4085,-162.5205,0.8557206254924785,0,1674859769.237200,425,144,1674859769237.6667
354.0065,18.417450000000002,-200.7505,387.2695,-162.79950000000002,-162.632,0.8544166896457471,0,1674859769.270300,426,145,1674859769271.0
353.281,18.19425,-200.304,386.20899999999995,-163.02249999999998,-162.911,0.8386447554179371,0,1674859769.303400,427,146,1674859769304.3333
352.1645,17.915149999999997,-200.527,385.20399999999995,-163.86,-162.24099999999999,0.8231505281693452,0,1674859769.336500,428,147,1674859769337.6667
351.38300000000004,17.5245,-200.1365,383.586,-163.80349999999999,-161.9625,0.8154843287661376,0,1674859769.369500,429,148,1674859769371.0
350.9365,17.4129,-199.85750000000002,381.6885,-164.58499999999998,-161.46,0.8116931389091955,0,1674859769.402600,430,149,1674859769404.3333
349.87649999999996,17.5245,-200.025,379.5675,-166.37099999999998,-160.4555,0.8095667594640057,0,1674859769.439400,431,150,1674859769437.6667
349.15049999999997,16.74315,-200.304,378.67449999999997,-167.3755,-160.232,0.8026571859479054,0,1674859769.472400,432,151,1674859769471.0
348.481,16.017599999999998,-200.248,377.837,-168.43599999999998,-159.953,0.8072074789195652,0,1674859769.505500,433,152,1674859769504.3333
347.86699999999996,15.4037,-200.36,376.83299999999997,-170.50099999999998,-158.3905,0.8262811016667743,0,1674859769.538600,434,153,1674859769537.6667
347.3645,14.56655,-200.52749999999997,376.33050000000003,-170.501,-157.497,0.8066667868784286,0,1674859769.571600,435,154,1674859769571.0
346.9185,14.175900000000002,-200.7505,375.6605,-171.227,-157.2185,0.8100975801233641,0,1674859769.604700,436,155,1674859769604.3333
346.695,13.896849999999999,-200.7505,374.82349999999997,-172.9565,-155.60000000000002,0.8135105656376429,0,1674859769.637800,437,156,1674859769637.6667
346.5835,13.617750000000001,-200.7505,374.377,-174.073,-154.4835,0.8120517364800905,0,1674859769.670900,438,157,1674859769671.0
346.528,13.6736,-200.4715,373.9865,-174.51999999999998,-153.758,0.8170323705870208,0,1674859769.703900,439,158,1674859769704.3333
346.193,13.3945,-200.304,373.596,-174.8545,-153.4235,0.8047312120965905,0,1674859769.737000,440,159,1674859769737.6667
345.914,13.3387,-200.24849999999998,373.038,-175.1335,-152.7535,0.8005080883235882,0,1674859769.770100,441,160,1674859769771.0
345.6905,13.3945,-200.08100000000002,372.368,-175.6915,-152.251,0.8015151020882693,0,1674859769.803200,442,161,1674859769804.3333
345.4675,13.67355,-199.74599999999998,371.5865,-175.35649999999998,-152.363,0.8047618146318334,0,1674859769.836200,443,162,1674859769837.6667
345.244,13.841000000000001,-199.57850000000002,370.805,-176.026,-151.749,0.7963202863307463,0,1674859769.869300,444,163,1674859769871.0
344.909,14.120049999999999,-199.411,369.68899999999996,-176.361,-151.5255,0.8016497496910379,0,1674859769.906100,445,164,1674859769904.3333
344.5185,13.89685,-199.29950000000002,368.5725,-177.0865,-150.856,0.7938650822679455,0,1674859769.939100,446,165,1674859769937.6667
344.46299999999997,14.287499999999998,-198.9645,367.40049999999997,-177.5335,-150.2975,0.7870992804856248,0,1674859769.972200,447,166,1674859769971.0
344.2395,14.566549999999998,-198.518,366.0615,-178.3145,-150.13049999999998,0.7609121227691311,0,1674859770.005300,448,167,1674859770004.3333
343.9045,14.733949999999998,-198.406,364.3315,-178.817,-149.9075,0.7424877946255081,0,1674859770.038400,449,168,1674859770037.6667
343.6815,14.8456,-198.462,362.99199999999996,-179.48649999999998,-148.9025,0.743924418556178,0,1674859770.071400,450,169,1674859770071.0
343.6255,14.6782,-198.4065,362.099,-180.212,-148.40050000000002,0.7533113417454644,0,1674859770.104500,451,170,1674859770104.3333
343.45799999999997,14.62235,-198.518,361.3175,-181.04950000000002,-147.34,0.7604557541278004,0,1674859770.137600,452,171,1674859770137.6667
343.40250000000003,14.789800000000001,-198.574,360.4805,-181.60750000000002,-146.27949999999998,0.7586984977449467,0,1674859770.170700,453,172,1674859770171.0
343.2345,14.9014,-198.574,359.8665,-182.054,-145.219,0.7477258421483128,0.011930207808789854,1674859770.203700,454,173,1674859770204.3333
343.0675,14.957199999999998,-198.518,358.75,-182.2215,-143.3775,0.7314838169476074,0.012133573382655258,1674859770.236800,455,174,1674859770237.6667
342.844,14.789749999999998,-198.7415,358.0245,-183.17000000000002,-142.1495,0.72869796219384,0.02466695110539524,1674859770.269900,456,175,1674859770271.0
342.7325,14.733949999999998,-198.574,356.797,-183.3375,-141.14499999999998,0.7186168615891084,0.008173989660681218,1674859770.302900,457,176,1674859770304.3333
342.621,14.678149999999999,-198.51850000000002,355.4575,-183.8955,-140.252,0.7170448141811492,0.005973769586021645,1674859770.336000,458,177,1674859770337.6667
342.621,14.566549999999998,-198.4625,354.397,-183.84,-138.745,0.7216235772465821,0.03089470468777295,1674859770.372800,459,178,1674859770371.0
342.621,14.399099999999999,-198.4625,354.28549999999996,-183.84,-137.629,0.7196700341225647,0.03636680849971971,1674859770.405800,460,179,1674859770404.3333
342.621,14.287500000000001,-198.4065,353.727,-184.2305,-135.9545,0.716141880408694,0.03590611547177002,1674859770.438900,461,180,1674859770437.6667
342.677,14.2317,-198.1835,353.504,-184.677,-134.5035,0.7127600884296746,0.044934076859282836,1674859770.472000,462,181,1674859770471.0
342.621,14.2317,-198.07150000000001,353.113,-184.9005,-132.885,0.7141862905322631,0.04203706968066486,1674859770.505100,463,182,1674859770504.3333
342.565,14.2317,-198.016,352.834,-184.84449999999998,-131.601,0.7199378781319807,0.026060655286526947,1674859770.538100,464,183,1674859770537.6667
342.5095,14.399150000000002,-197.9045,352.27599999999995,-184.84449999999998,-130.3735,0.7218119760286584,0.004746147369619462,1674859770.571200,465,184,1674859770571.0
342.398,14.510750000000002,-197.9045,351.8855,-185.06799999999998,-129.648,0.7285846261908223,0.015966608779979487,1674859770.604300,466,185,1674859770604.3333
342.342,14.678200000000002,-197.9045,351.3835,-185.62599999999998,-128.811,0.7319832409390441,0.015363501820343158,1674859770.637400,467,186,1674859770637.6667
342.4535,14.678149999999999,-197.8485,351.0485,-185.6255,-128.2525,0.7245544472340526,0.023864244954952957,1674859770.670400,468,187,1674859770671.0
342.5095,14.67815,-197.848,350.379,-186.0165,-127.6385,0.7179057668822163,0.028318675226092365,1674859770.703500,469,188,1674859770704.3333
342.509,15.12465,-197.79250000000002,349.932,-186.519,-126.969,0.7103528558033456,0.03409366943392195,1674859770.736600,470,189,1674859770737.6667
342.621,15.57115,-197.8485,349.374,-186.85399999999998,-126.6345,0.7056060126885175,0.04571188646865091,1674859770.769700,471,190,1674859770771.0
342.67650000000003,15.794349999999998,-197.904,348.7045,-187.24450000000002,-126.69,0.6995968195431285,0.06325101291122258,1674859770.802700,472,191,1674859770804.3333
342.621,15.906,-198.01600000000002,347.644,-188.3605,-126.8015,0.7009790364854144,0.07885266716795498,1674859770.839500,473,192,1674859770837.6667
342.621,16.0176,-198.0155,346.86249999999995,-188.863,-126.69,0.7037572437504919,0.08348893494545938,1674859770.872600,474,193,1674859770871.0
342.5655,16.129199999999997,-198.01600000000002,346.416,-189.03050000000002,-126.57849999999999,0.7051813362188675,0.09273860121838301,1674859770.905600,475,194,1674859770904.3333
342.677,16.0734,-198.072,345.69050000000004,-189.142,-126.63399999999999,0.703830389386759,0.10180992248896707,1674859770.938700,476,195,1674859770937.6667
342.7885,16.0734,-198.016,344.74199999999996,-189.477,-125.9645,0.7004910254359102,0.09942383183635761,1674859770.971800,477,196,1674859770971.0
342.9,16.0734,-197.95999999999998,343.6815,-189.7,-125.5735,0.6971643304965055,0.10233994566442661,1674859771.004900,478,197,1674859771004.3333
342.9,16.017599999999998,-197.96,342.7885,-190.258,-125.0155,0.6939985161962785,0.09711527689328706,1674859771.037900,479,198,1674859771037.6667
343.01149999999996,16.017599999999998,-197.79250000000002,342.0625,-190.7045,-124.5135,0.6973170588753194,0.08969901476789763,1674859771.071000,480,199,1674859771071.0
342.9,16.0734,-197.625,341.3935,-191.151,-124.011,0.698734834647125,0.10124829824400478,1674859771.104100,481,200,1674859771104.3333
342.9,16.0176,-197.625,340.8905,-191.207,-123.62049999999999,0.7007436263092117,0.1061618981037672,1674859771.137100,482,201,1674859771137.6667
342.9,16.0176,-197.45800000000003,340.277,-191.821,-123.06200000000001,0.7001656377643215,0.10810258338032554,1674859771.170200,483,202,1674859771171.0
