PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
398.59900000000005,-2.7905500000000005,-110.226,413.668,-133.5545,-116.0855,0,0.24198231819208865,1674855019.380500,273,0,1674855019382.0
398.6545,-2.902149999999999,-110.3375,413.61199999999997,-133.8895,-115.9185,0,0.2403323192245945,1674855019.413600,274,1,1674855019415.3333
398.4875,-3.0138,-110.226,413.5,-133.8895,-115.5835,0,0.2364467055781513,1674855019.450300,275,2,1674855019448.6667
398.264,-2.7905500000000005,-109.891,413.4445,-134.05700000000002,-115.2485,0,0.23579348349949455,1674855019.483400,276,3,1674855019482.0
398.20799999999997,-2.6231,-109.612,413.5005,-134.2245,-115.0255,0,0.22895308905381156,1674855019.516500,277,4,1674855019515.3333
398.20799999999997,-2.734750000000001,-109.556,413.33299999999997,-134.3915,-114.85849999999999,0,0.23121933901858374,1674855019.549500,278,5,1674855019548.6667
398.041,-2.623100000000001,-109.612,413.33299999999997,-134.3915,-114.63499999999999,0,0.2292991645642947,1674855019.582600,279,6,1674855019582.0
398.041,-2.39985,-109.50049999999999,413.27750000000003,-134.336,-114.57900000000001,0,0.23518520902720752,1674855019.615700,280,7,1674855019615.3333
398.041,-2.2324,-109.3885,413.2215,-134.336,-114.635,0,0.23497955849310606,1674855019.648700,281,8,1674855019648.6667
397.9295,-2.1765999999999996,-109.3885,413.27750000000003,-134.1125,-114.523,0,0.2342160259282701,1674855019.681800,282,9,1674855019682.0
397.8175,-2.0650000000000004,-109.38900000000001,413.33299999999997,-133.8895,-114.57900000000001,0,0.23476852062709086,1674855019.714900,283,10,1674855019715.3333
397.76149999999996,-1.8417499999999993,-109.5005,413.61199999999997,-132.941,-114.7465,0,0.23410964751158886,1674855019.748000,284,11,1674855019748.6667
397.594,-1.6743000000000006,-109.7795,413.6675,-132.4945,-115.193,0,0.23073493715050222,1674855019.781000,285,12,1674855019782.0
397.594,-1.6743500000000004,-109.891,413.83500000000004,-132.327,-115.193,0,0.22531846600850883,1674855019.814100,286,13,1674855019815.3333
397.65,-1.618500000000001,-109.9465,413.89099999999996,-132.1035,-115.193,0,0.2205092332126552,1674855019.847200,287,14,1674855019848.6667
397.65,-1.395249999999999,-110.0025,413.89099999999996,-132.1035,-115.30449999999999,0,0.22459921596173477,1674855019.880300,288,15,1674855019882.0
397.59450000000004,-1.3952499999999999,-110.114,413.779,-132.1595,-115.41650000000001,0,0.23628329771894757,1674855019.917000,289,16,1674855019915.3333
397.5385,-1.22785,-110.114,413.7235,-132.1035,-115.58349999999999,0,0.24407625677974223,1674855019.950100,290,17,1674855019948.6667
397.48249999999996,-1.1720500000000005,-110.05850000000001,413.779,-131.9365,-115.6395,0,0.24447692274161295,1674855019.983200,291,18,1674855019982.0
397.42650000000003,-1.22785,-109.947,413.779,-131.9365,-115.751,0,0.24262406225468358,1674855020.016200,292,19,1674855020015.3333
397.5385,-1.3394499999999994,-110.003,413.83500000000004,-131.936,-116.08599999999998,0,0.23411782270619685,1674855020.049300,293,20,1674855020048.6667
397.5385,-1.3394499999999994,-110.05850000000001,413.83500000000004,-131.99200000000002,-115.8065,0,0.23296255183951525,1674855020.082400,294,21,1674855020082.0
397.5385,-1.3953000000000007,-109.947,413.668,-132.3825,-115.695,0,0.23805047552891442,1674855020.115500,295,22,1674855020115.3333
397.5385,-1.339500000000001,-109.8355,413.5005,-132.49450000000002,-115.695,0,0.24414987612217215,1674855020.148500,296,23,1674855020148.6667
397.5385,-1.5627000000000004,-109.7235,413.27700000000004,-132.494,-115.4165,0,0.26485518573800226,1674855020.181600,297,24,1674855020182.0
397.5385,-1.8417500000000002,-109.55600000000001,413.277,-132.55,-115.30449999999999,0,0.2683662696017797,1674855020.214700,298,25,1674855020215.3333
397.48249999999996,-1.9533500000000004,-109.55600000000001,413.33299999999997,-132.55,-115.305,0,0.2586710529613299,1674855020.247800,299,26,1674855020248.6667
397.48249999999996,-1.9533500000000004,-109.5,413.3885,-132.7175,-115.137,0,0.250837553563413,1674855020.280800,300,27,1674855020282.0
397.48249999999996,-2.00915,-109.5,413.33299999999997,-132.829,-115.19300000000001,0,0.2468750123293445,1674855020.313900,301,28,1674855020315.3333
397.42650000000003,-1.9533500000000004,-109.4445,413.1095,-133.555,-115.416,0,0.23792026860314303,1674855020.347000,302,29,1674855020348.6667
397.371,-1.73015,-109.38900000000001,412.9425,-134.5035,-115.0815,0,0.24938161924407926,1674855020.383700,303,30,1674855020382.0
397.2595,-1.6185500000000008,-109.221,413.1095,-134.55949999999999,-115.08099999999999,0,0.2489240889004142,1674855020.416800,304,31,1674855020415.3333
397.03650000000005,-1.3394499999999994,-109.27699999999999,413.277,-134.4475,-115.137,0,0.24730401483063555,1674855020.449900,305,32,1674855020448.6667
396.92449999999997,-1.2277999999999993,-109.16550000000001,413.27700000000004,-134.22449999999998,-115.19300000000001,0,0.2425992550433063,1674855020.482900,306,33,1674855020482.0
396.925,-1.1719999999999997,-109.11,413.33299999999997,-133.8895,-115.416,0,0.2314921488129422,1674855020.516000,307,34,1674855020515.3333
396.925,-1.1162,-109.11,413.4445,-133.666,-115.6395,0,0.2273629506689322,1674855020.549100,308,35,1674855020548.6667
396.925,-1.0604000000000005,-109.16550000000001,413.4445,-133.722,-115.80699999999999,0,0.22888079266844982,1674855020.582200,309,36,1674855020582.0
396.9805,-0.9488000000000003,-109.27699999999999,413.4445,-133.722,-115.8625,0,0.22977246306628837,1674855020.615200,310,37,1674855020615.3333
396.925,-0.8930000000000007,-109.333,413.5005,-133.6665,-115.9185,0,0.23165476596947887,1674855020.648300,311,38,1674855020648.6667
396.9805,-0.8371500000000003,-109.5,413.55600000000004,-133.666,-116.03,0,0.23651619912877142,1674855020.681400,312,39,1674855020682.0
397.0365,-0.7813500000000007,-109.556,413.55600000000004,-133.778,-116.086,0,0.23919599411489562,1674855020.714500,313,40,1674855020715.3333
397.0365,-1.0046,-109.5005,413.55600000000004,-133.83350000000002,-116.1975,0,0.23895310858021881,1674855020.747500,314,41,1674855020748.6667
397.148,-1.227850000000001,-109.612,413.5,-133.8895,-116.253,0,0.23258234269452394,1674855020.780600,315,42,1674855020782.0
397.2595,-1.2836499999999997,-109.612,413.277,-134.224,-116.42099999999999,0,0.23351497334165322,1674855020.813700,316,43,1674855020815.3333
397.37149999999997,-1.4511000000000012,-109.4445,413.11,-134.392,-116.477,0,0.22980210127275177,1674855020.850400,317,44,1674855020848.6667
397.37149999999997,-1.5627000000000004,-109.3885,413.2215,-134.113,-116.42099999999999,0,0.23242179098806529,1674855020.883500,318,45,1674855020882.0
397.483,-1.8417500000000002,-109.11,413.1655,-134.0015,-116.4765,0,0.23787187154215675,1674855020.916600,319,46,1674855020915.3333
397.65,-2.3439999999999994,-109.054,412.942,-134.33599999999998,-116.4765,0,0.24652108138775344,1674855020.949700,320,47,1674855020948.6667
