Frame Number,Timestamp
398,1674855023548.6667
399,1674855023582.0
400,1674855023615.3333
401,1674855023648.6667
402,1674855023682.0
403,1674855023715.3333
404,1674855023748.6667
405,1674855023782.0
406,1674855023815.3333
407,1674855023848.6667
408,1674855023882.0
409,1674855023915.3333
410,1674855023948.6667
411,1674855023982.0
412,1674855024015.3333
413,1674855024048.6667
414,1674855024082.0
415,1674855024115.3333
416,1674855024148.6667
417,1674855024182.0
418,1674855024215.3333
419,1674855024248.6667
420,1674855024282.0
421,1674855024315.3333
422,1674855024348.6667
423,1674855024382.0
424,1674855024415.3333
425,1674855024448.6667
426,1674855024482.0
427,1674855024515.3333
428,1674855024548.6667
429,1674855024582.0
430,1674855024615.3333
431,1674855024648.6667
432,1674855024682.0
433,1674855024715.3333
434,1674855024748.6667
435,1674855024782.0
436,1674855024815.3333
437,1674855024848.6667
438,1674855024882.0
439,1674855024915.3333
440,1674855024948.6667
441,1674855024982.0
442,1674855025015.3333
443,1674855025048.6667
444,1674855025082.0
445,1674855025115.3333
446,1674855025148.6667
447,1674855025182.0
448,1674855025215.3333
449,1674855025248.6667
450,1674855025282.0
451,1674855025315.3333
452,1674855025348.6667
453,1674855025382.0
454,1674855025415.3333
455,1674855025448.6667
456,1674855025482.0
457,1674855025515.3333
458,1674855025548.6667
459,1674855025582.0
460,1674855025615.3333
461,1674855025648.6667
462,1674855025682.0
463,1674855025715.3333
464,1674855025748.6667
465,1674855025782.0
466,1674855025815.3333
467,1674855025848.6667
468,1674855025882.0
469,1674855025915.3333
470,1674855025948.6667
471,1674855025982.0
472,1674855026015.3333
473,1674855026048.6667
474,1674855026082.0
475,1674855026115.3333
476,1674855026148.6667
477,1674855026182.0
478,1674855026215.3333
479,1674855026248.6667
480,1674855026282.0
481,1674855026315.3333
482,1674855026348.6667
483,1674855026382.0
484,1674855026415.3333
485,1674855026448.6667
486,1674855026482.0
487,1674855026515.3333
488,1674855026548.6667
489,1674855026582.0
490,1674855026615.3333
491,1674855026648.6667
492,1674855026682.0
493,1674855026715.3333
494,1674855026748.6667
495,1674855026782.0
496,1674855026815.3333
497,1674855026848.6667
498,1674855026882.0
499,1674855026915.3333
500,1674855026948.6667
501,1674855026982.0
502,1674855027015.3333
503,1674855027048.6667
504,1674855027082.0
505,1674855027115.3333
506,1674855027148.6667
507,1674855027182.0
508,1674855027215.3333
509,1674855027248.6667
510,1674855027282.0
511,1674855027315.3333
512,1674855027348.6667
513,1674855027382.0
514,1674855027415.3333
515,1674855027448.6667
516,1674855027482.0
517,1674855027515.3333
518,1674855027548.6667
519,1674855027582.0
520,1674855027615.3333
521,1674855027648.6667
522,1674855027682.0
523,1674855027715.3333
524,1674855027748.6667
525,1674855027782.0
526,1674855027815.3333
527,1674855027848.6667
528,1674855027882.0
529,1674855027915.3333
530,1674855027948.6667
531,1674855027982.0
532,1674855028015.3333
533,1674855028048.6667
534,1674855028082.0
535,1674855028115.3333
536,1674855028148.6667
537,1674855028182.0
538,1674855028215.3333
539,1674855028248.6667
540,1674855028282.0
541,1674855028315.3333
542,1674855028348.6667
543,1674855028382.0
544,1674855028415.3333
545,1674855028448.6667
546,1674855028482.0
547,1674855028515.3333
548,1674855028548.6667
549,1674855028582.0
550,1674855028615.3333
551,1674855028648.6667
552,1674855028682.0
553,1674855028715.3333
554,1674855028748.6667
555,1674855028782.0
556,1674855028815.3333
557,1674855028848.6667
558,1674855028882.0
559,1674855028915.3333
560,1674855028948.6667
561,1674855028982.0
562,1674855029015.3333
563,1674855029048.6667
564,1674855029082.0
565,1674855029115.3333
566,1674855029148.6667
567,1674855029182.0
568,1674855029215.3333
569,1674855029248.6667
570,1674855029282.0
571,1674855029315.3333
572,1674855029348.6667
573,1674855029382.0
574,1674855029415.3333
575,1674855029448.6667
576,1674855029482.0
577,1674855029515.3333
578,1674855029548.6667
579,1674855029582.0
580,1674855029615.3333
581,1674855029648.6667
582,1674855029682.0
583,1674855029715.3333
584,1674855029748.6667
585,1674855029782.0
586,1674855029815.3333
587,1674855029848.6667
588,1674855029882.0
589,1674855029915.3333
590,1674855029948.6667
591,1674855029982.0
592,1674855030015.3333
593,1674855030048.6667
594,1674855030082.0
595,1674855030115.3333
596,1674855030148.6667
597,1674855030182.0
598,1674855030215.3333
599,1674855030248.6667
600,1674855030282.0
601,1674855030315.3333
602,1674855030348.6667
603,1674855030382.0
604,1674855030415.3333
605,1674855030448.6667
606,1674855030482.0
607,1674855030515.3333
608,1674855030548.6667
609,1674855030582.0
610,1674855030615.3333
611,1674855030648.6667
612,1674855030682.0
613,1674855030715.3333
614,1674855030748.6667
615,1674855030782.0
616,1674855030815.3333
617,1674855030848.6667
618,1674855030882.0
619,1674855030915.3333
620,1674855030948.6667
621,1674855030982.0
622,1674855031015.3333
623,1674855031048.6667
624,1674855031082.0
625,1674855031115.3333
626,1674855031148.6667
627,1674855031182.0
628,1674855031215.3333
629,1674855031248.6667
630,1674855031282.0
631,1674855031315.3333
632,1674855031348.6667
633,1674855031382.0
634,1674855031415.3333
635,1674855031448.6667
636,1674855031482.0
637,1674855031515.3333
638,1674855031548.6667
639,1674855031582.0
640,1674855031615.3333
641,1674855031648.6667
642,1674855031682.0
643,1674855031715.3333
644,1674855031748.6667
645,1674855031782.0
646,1674855031815.3333
647,1674855031848.6667
648,1674855031882.0
649,1674855031915.3333
650,1674855031948.6667
651,1674855031982.0
652,1674855032015.3333
653,1674855032048.6667
654,1674855032082.0
655,1674855032115.3333
656,1674855032148.6667
657,1674855032182.0
658,1674855032215.3333
659,1674855032248.6667
660,1674855032282.0
661,1674855032315.3333
662,1674855032348.6667
663,1674855032382.0
664,1674855032415.3333
665,1674855032448.6667
666,1674855032482.0
667,1674855032515.3333
668,1674855032548.6667
669,1674855032582.0
670,1674855032615.3333
671,1674855032648.6667
672,1674855032682.0
673,1674855032715.3333
674,1674855032748.6667
675,1674855032782.0
676,1674855032815.3333
677,1674855032848.6667
678,1674855032882.0
679,1674855032915.3333
680,1674855032948.6667
681,1674855032982.0
682,1674855033015.3333
683,1674855033048.6667
684,1674855033082.0
685,1674855033115.3333
686,1674855033148.6667
687,1674855033182.0
688,1674855033215.3333
689,1674855033248.6667
690,1674855033282.0
691,1674855033315.3333
692,1674855033348.6667
693,1674855033382.0
694,1674855033415.3333
695,1674855033448.6667
696,1674855033482.0
697,1674855033515.3333
698,1674855033548.6667
699,1674855033582.0
700,1674855033615.3333
701,1674855033648.6667
702,1674855033682.0
703,1674855033715.3333
704,1674855033748.6667
705,1674855033782.0
706,1674855033815.3333
707,1674855033848.6667
708,1674855033882.0
709,1674855033915.3333
710,1674855033948.6667
711,1674855033982.0
712,1674855034015.3333
713,1674855034048.6667
714,1674855034082.0
715,1674855034115.3333
716,1674855034148.6667
717,1674855034182.0
718,1674855034215.3333
719,1674855034248.6667
720,1674855034282.0
721,1674855034315.3333
722,1674855034348.6667
723,1674855034382.0
724,1674855034415.3333
725,1674855034448.6667
726,1674855034482.0
727,1674855034515.3333
728,1674855034548.6667
729,1674855034582.0
730,1674855034615.3333
731,1674855034648.6667
732,1674855034682.0
733,1674855034715.3333
734,1674855034748.6667
735,1674855034782.0
736,1674855034815.3333
737,1674855034848.6667
738,1674855034882.0
739,1674855034915.3333
740,1674855034948.6667
741,1674855034982.0
742,1674855035015.3333
743,1674855035048.6667
744,1674855035082.0
745,1674855035115.3333
746,1674855035148.6667
747,1674855035182.0
748,1674855035215.3333
749,1674855035248.6667
750,1674855035282.0
751,1674855035315.3333
752,1674855035348.6667
753,1674855035382.0
754,1674855035415.3333
755,1674855035448.6667
756,1674855035482.0
757,1674855035515.3333
758,1674855035548.6667
759,1674855035582.0
760,1674855035615.3333
761,1674855035648.6667
762,1674855035682.0
763,1674855035715.3333
764,1674855035748.6667
765,1674855035782.0
766,1674855035815.3333
767,1674855035848.6667
768,1674855035882.0
769,1674855035915.3333
770,1674855035948.6667
771,1674855035982.0
772,1674855036015.3333
773,1674855036048.6667
774,1674855036082.0
775,1674855036115.3333
776,1674855036148.6667
777,1674855036182.0
778,1674855036215.3333
779,1674855036248.6667
780,1674855036282.0
781,1674855036315.3333
782,1674855036348.6667
783,1674855036382.0
784,1674855036415.3333
785,1674855036448.6667
786,1674855036482.0
787,1674855036515.3333
788,1674855036548.6667
789,1674855036582.0
790,1674855036615.3333
791,1674855036648.6667
792,1674855036682.0
793,1674855036715.3333
794,1674855036748.6667
795,1674855036782.0
796,1674855036815.3333
797,1674855036848.6667
798,1674855036882.0
799,1674855036915.3333
800,1674855036948.6667
801,1674855036982.0
802,1674855037015.3333
803,1674855037048.6667
804,1674855037082.0
805,1674855037115.3333
806,1674855037148.6667
807,1674855037182.0
808,1674855037215.3333
809,1674855037248.6667
810,1674855037282.0
811,1674855037315.3333
812,1674855037348.6667
813,1674855037382.0
814,1674855037415.3333
815,1674855037448.6667
816,1674855037482.0
817,1674855037515.3333
818,1674855037548.6667
819,1674855037582.0
820,1674855037615.3333
821,1674855037648.6667
822,1674855037682.0
823,1674855037715.3333
824,1674855037748.6667
825,1674855037782.0
826,1674855037815.3333
827,1674855037848.6667
828,1674855037882.0
829,1674855037915.3333
830,1674855037948.6667
831,1674855037982.0
832,1674855038015.3333
833,1674855038048.6667
834,1674855038082.0
835,1674855038115.3333
836,1674855038148.6667
837,1674855038182.0
838,1674855038215.3333
839,1674855038248.6667
840,1674855038282.0
841,1674855038315.3333
842,1674855038348.6667
843,1674855038382.0
844,1674855038415.3333
845,1674855038448.6667
846,1674855038482.0
847,1674855038515.3333
848,1674855038548.6667
849,1674855038582.0
850,1674855038615.3333
851,1674855038648.6667
852,1674855038682.0
853,1674855038715.3333
854,1674855038748.6667
855,1674855038782.0
856,1674855038815.3333
857,1674855038848.6667
858,1674855038882.0
859,1674855038915.3333
860,1674855038948.6667
861,1674855038982.0
862,1674855039015.3333
863,1674855039048.6667
864,1674855039082.0
865,1674855039115.3333
866,1674855039148.6667
867,1674855039182.0
868,1674855039215.3333
869,1674855039248.6667
870,1674855039282.0
871,1674855039315.3333
872,1674855039348.6667
873,1674855039382.0
874,1674855039415.3333
875,1674855039448.6667
876,1674855039482.0
877,1674855039515.3333
878,1674855039548.6667
879,1674855039582.0
880,1674855039615.3333
881,1674855039648.6667
882,1674855039682.0
883,1674855039715.3333
884,1674855039748.6667
885,1674855039782.0
886,1674855039815.3333
887,1674855039848.6667
888,1674855039882.0
889,1674855039915.3333
890,1674855039948.6667
891,1674855039982.0
892,1674855040015.3333
893,1674855040048.6667
894,1674855040082.0
895,1674855040115.3333
896,1674855040148.6667
897,1674855040182.0
898,1674855040215.3333
899,1674855040248.6667
900,1674855040282.0
901,1674855040315.3333
902,1674855040348.6667
903,1674855040382.0
904,1674855040415.3333
905,1674855040448.6667
906,1674855040482.0
907,1674855040515.3333
908,1674855040548.6667
909,1674855040582.0
910,1674855040615.3333
911,1674855040648.6667
912,1674855040682.0
913,1674855040715.3333
914,1674855040748.6667
915,1674855040782.0
916,1674855040815.3333
917,1674855040848.6667
918,1674855040882.0
919,1674855040915.3333
920,1674855040948.6667
921,1674855040982.0
922,1674855041015.3333
923,1674855041048.6667
924,1674855041082.0
925,1674855041115.3333
926,1674855041148.6667
927,1674855041182.0
928,1674855041215.3333
929,1674855041248.6667
930,1674855041282.0
931,1674855041315.3333
932,1674855041348.6667
933,1674855041382.0
934,1674855041415.3333
935,1674855041448.6667
936,1674855041482.0
937,1674855041515.3333
938,1674855041548.6667
939,1674855041582.0
940,1674855041615.3333
941,1674855041648.6667
942,1674855041682.0
943,1674855041715.3333
944,1674855041748.6667
945,1674855041782.0
946,1674855041815.3333
947,1674855041848.6667
948,1674855041882.0
949,1674855041915.3333
950,1674855041948.6667
951,1674855041982.0
952,1674855042015.3333
953,1674855042048.6667
954,1674855042082.0
955,1674855042115.3333
956,1674855042148.6667
957,1674855042182.0
958,1674855042215.3333
959,1674855042248.6667
960,1674855042282.0
961,1674855042315.3333
962,1674855042348.6667
963,1674855042382.0
964,1674855042415.3333
965,1674855042448.6667
966,1674855042482.0
967,1674855042515.3333
968,1674855042548.6667
969,1674855042582.0
970,1674855042615.3333
971,1674855042648.6667
972,1674855042682.0
973,1674855042715.3333
974,1674855042748.6667
975,1674855042782.0
976,1674855042815.3333
977,1674855042848.6667
978,1674855042882.0
979,1674855042915.3333
980,1674855042948.6667
981,1674855042982.0
982,1674855043015.3333
983,1674855043048.6667
984,1674855043082.0
985,1674855043115.3333
986,1674855043148.6667
987,1674855043182.0
988,1674855043215.3333
989,1674855043248.6667
990,1674855043282.0
991,1674855043315.3333
992,1674855043348.6667
993,1674855043382.0
994,1674855043415.3333
995,1674855043448.6667
996,1674855043482.0
997,1674855043515.3333
998,1674855043548.6667
999,1674855043582.0
1000,1674855043615.3333
1001,1674855043648.6667
1002,1674855043682.0
1003,1674855043715.3333
1004,1674855043748.6667
1005,1674855043782.0
1006,1674855043815.3333
1007,1674855043848.6667
1008,1674855043882.0
1009,1674855043915.3333
1010,1674855043948.6667
1011,1674855043982.0
1012,1674855044015.3333
1013,1674855044048.6667
1014,1674855044082.0
1015,1674855044115.3333
1016,1674855044148.6667
1017,1674855044182.0
1018,1674855044215.3333
1019,1674855044248.6667
1020,1674855044282.0
1021,1674855044315.3333
1022,1674855044348.6667
1023,1674855044382.0
1024,1674855044415.3333
1025,1674855044448.6667
1026,1674855044482.0
1027,1674855044515.3333
1028,1674855044548.6667
1029,1674855044582.0
1030,1674855044615.3333
1031,1674855044648.6667
1032,1674855044682.0
1033,1674855044715.3333
1034,1674855044748.6667
1035,1674855044782.0
1036,1674855044815.3333
1037,1674855044848.6667
1038,1674855044882.0
1039,1674855044915.3333
1040,1674855044948.6667
1041,1674855044982.0
1042,1674855045015.3333
1043,1674855045048.6667
1044,1674855045082.0
1045,1674855045115.3333
1046,1674855045148.6667
1047,1674855045182.0
1048,1674855045215.3333
1049,1674855045248.6667
1050,1674855045282.0
1051,1674855045315.3333
1052,1674855045348.6667
1053,1674855045382.0
1054,1674855045415.3333
1055,1674855045448.6667
1056,1674855045482.0
1057,1674855045515.3333
1058,1674855045548.6667
1059,1674855045582.0
1060,1674855045615.3333
1061,1674855045648.6667
1062,1674855045682.0
1063,1674855045715.3333
1064,1674855045748.6667
1065,1674855045782.0
1066,1674855045815.3333
1067,1674855045848.6667
1068,1674855045882.0
1069,1674855045915.3333
1070,1674855045948.6667
1071,1674855045982.0
1072,1674855046015.3333
1073,1674855046048.6667
1074,1674855046082.0
1075,1674855046115.3333
1076,1674855046148.6667
1077,1674855046182.0
1078,1674855046215.3333
1079,1674855046248.6667
1080,1674855046282.0
1081,1674855046315.3333
1082,1674855046348.6667
1083,1674855046382.0
1084,1674855046415.3333
1085,1674855046448.6667
1086,1674855046482.0
1087,1674855046515.3333
1088,1674855046548.6667
1089,1674855046582.0
1090,1674855046615.3333
1091,1674855046648.6667
1092,1674855046682.0
1093,1674855046715.3333
1094,1674855046748.6667
1095,1674855046782.0
1096,1674855046815.3333
1097,1674855046848.6667
1098,1674855046882.0
1099,1674855046915.3333
1100,1674855046948.6667
1101,1674855046982.0
1102,1674855047015.3333
1103,1674855047048.6667
1104,1674855047082.0
1105,1674855047115.3333
1106,1674855047148.6667
1107,1674855047182.0
1108,1674855047215.3333
1109,1674855047248.6667
1110,1674855047282.0
1111,1674855047315.3333
1112,1674855047348.6667
1113,1674855047382.0
1114,1674855047415.3333
1115,1674855047448.6667
1116,1674855047482.0
1117,1674855047515.3333
1118,1674855047548.6667
1119,1674855047582.0
1120,1674855047615.3333
1121,1674855047648.6667
1122,1674855047682.0
1123,1674855047715.3333
1124,1674855047748.6667
1125,1674855047782.0
1126,1674855047815.3333
1127,1674855047848.6667
1128,1674855047882.0
1129,1674855047915.3333
1130,1674855047948.6667
1131,1674855047982.0
1132,1674855048015.3333
1133,1674855048048.6667
1134,1674855048082.0
1135,1674855048115.3333
1136,1674855048148.6667
1137,1674855048182.0
1138,1674855048215.3333
1139,1674855048248.6667
1140,1674855048282.0
1141,1674855048315.3333
1142,1674855048348.6667
1143,1674855048382.0
1144,1674855048415.3333
1145,1674855048448.6667
1146,1674855048482.0
1147,1674855048515.3333
1148,1674855048548.6667
1149,1674855048582.0
1150,1674855048615.3333
1151,1674855048648.6667
1152,1674855048682.0
1153,1674855048715.3333
1154,1674855048748.6667
1155,1674855048782.0
1156,1674855048815.3333
1157,1674855048848.6667
1158,1674855048882.0
1159,1674855048915.3333
1160,1674855048948.6667
1161,1674855048982.0
1162,1674855049015.3333
1163,1674855049048.6667
1164,1674855049082.0
1165,1674855049115.3333
1166,1674855049148.6667
1167,1674855049182.0
1168,1674855049215.3333
1169,1674855049248.6667
1170,1674855049282.0
1171,1674855049315.3333
1172,1674855049348.6667
1173,1674855049382.0
1174,1674855049415.3333
1175,1674855049448.6667
1176,1674855049482.0
1177,1674855049515.3333
1178,1674855049548.6667
1179,1674855049582.0
1180,1674855049615.3333
1181,1674855049648.6667
1182,1674855049682.0
1183,1674855049715.3333
1184,1674855049748.6667
1185,1674855049782.0
1186,1674855049815.3333
1187,1674855049848.6667
1188,1674855049882.0
1189,1674855049915.3333
1190,1674855049948.6667
1191,1674855049982.0
1192,1674855050015.3333
1193,1674855050048.6667
1194,1674855050082.0
1195,1674855050115.3333
1196,1674855050148.6667
1197,1674855050182.0
1198,1674855050215.3333
1199,1674855050248.6667
1200,1674855050282.0
1201,1674855050315.3333
1202,1674855050348.6667
1203,1674855050382.0
1204,1674855050415.3333
1205,1674855050448.6667
1206,1674855050482.0
1207,1674855050515.3333
1208,1674855050548.6667
1209,1674855050582.0
1210,1674855050615.3333
1211,1674855050648.6667
1212,1674855050682.0
1213,1674855050715.3333
1214,1674855050748.6667
1215,1674855050782.0
1216,1674855050815.3333
1217,1674855050848.6667
1218,1674855050882.0
1219,1674855050915.3333
1220,1674855050948.6667
1221,1674855050982.0
1222,1674855051015.3333
1223,1674855051048.6667
1224,1674855051082.0
1225,1674855051115.3333
1226,1674855051148.6667
1227,1674855051182.0
1228,1674855051215.3333
1229,1674855051248.6667
1230,1674855051282.0
1231,1674855051315.3333
1232,1674855051348.6667
1233,1674855051382.0
1234,1674855051415.3333
1235,1674855051448.6667
1236,1674855051482.0
1237,1674855051515.3333
1238,1674855051548.6667
1239,1674855051582.0
1240,1674855051615.3333
1241,1674855051648.6667
1242,1674855051682.0
1243,1674855051715.3333
1244,1674855051748.6667
1245,1674855051782.0
1246,1674855051815.3333
1247,1674855051848.6667
1248,1674855051882.0
1249,1674855051915.3333
1250,1674855051948.6667
1251,1674855051982.0
1252,1674855052015.3333
1253,1674855052048.6667
1254,1674855052082.0
1255,1674855052115.3333
1256,1674855052148.6667
1257,1674855052182.0
1258,1674855052215.3333
1259,1674855052248.6667
1260,1674855052282.0
1261,1674855052315.3333
1262,1674855052348.6667
1263,1674855052382.0
1264,1674855052415.3333
1265,1674855052448.6667
1266,1674855052482.0
1267,1674855052515.3333
1268,1674855052548.6667
1269,1674855052582.0
1270,1674855052615.3333
1271,1674855052648.6667
1272,1674855052682.0
1273,1674855052715.3333
1274,1674855052748.6667
1275,1674855052782.0
1276,1674855052815.3333
1277,1674855052848.6667
1278,1674855052882.0
1279,1674855052915.3333
1280,1674855052948.6667
1281,1674855052982.0
1282,1674855053015.3333
1283,1674855053048.6667
1284,1674855053082.0
1285,1674855053115.3333
1286,1674855053148.6667
1287,1674855053182.0
1288,1674855053215.3333
1289,1674855053248.6667
1290,1674855053282.0
1291,1674855053315.3333
1292,1674855053348.6667
1293,1674855053382.0
1294,1674855053415.3333
1295,1674855053448.6667
1296,1674855053482.0
1297,1674855053515.3333
1298,1674855053548.6667
1299,1674855053582.0
1300,1674855053615.3333
1301,1674855053648.6667
1302,1674855053682.0
1303,1674855053715.3333
1304,1674855053748.6667
1305,1674855053782.0
1306,1674855053815.3333
1307,1674855053848.6667
1308,1674855053882.0
1309,1674855053915.3333
1310,1674855053948.6667
1311,1674855053982.0
1312,1674855054015.3333
1313,1674855054048.6667
1314,1674855054082.0
1315,1674855054115.3333
1316,1674855054148.6667
1317,1674855054182.0
1318,1674855054215.3333
1319,1674855054248.6667
1320,1674855054282.0
1321,1674855054315.3333
1322,1674855054348.6667
1323,1674855054382.0
1324,1674855054415.3333
1325,1674855054448.6667
1326,1674855054482.0
1327,1674855054515.3333
1328,1674855054548.6667
1329,1674855054582.0
1330,1674855054615.3333
1331,1674855054648.6667
1332,1674855054682.0
1333,1674855054715.3333
1334,1674855054748.6667
1335,1674855054782.0
1336,1674855054815.3333
1337,1674855054848.6667
1338,1674855054882.0
1339,1674855054915.3333
1340,1674855054948.6667
1341,1674855054982.0
1342,1674855055015.3333
1343,1674855055048.6667
1344,1674855055082.0
1345,1674855055115.3333
1346,1674855055148.6667
1347,1674855055182.0
1348,1674855055215.3333
1349,1674855055248.6667
1350,1674855055282.0
1351,1674855055315.3333
1352,1674855055348.6667
1353,1674855055382.0
1354,1674855055415.3333
1355,1674855055448.6667
1356,1674855055482.0
1357,1674855055515.3333
1358,1674855055548.6667
1359,1674855055582.0
1360,1674855055615.3333
1361,1674855055648.6667
1362,1674855055682.0
1363,1674855055715.3333
1364,1674855055748.6667
1365,1674855055782.0
1366,1674855055815.3333
1367,1674855055848.6667
1368,1674855055882.0
1369,1674855055915.3333
1370,1674855055948.6667
1371,1674855055982.0
1372,1674855056015.3333
1373,1674855056048.6667
1374,1674855056082.0
1375,1674855056115.3333
1376,1674855056148.6667
1377,1674855056182.0
1378,1674855056215.3333
1379,1674855056248.6667
1380,1674855056282.0
1381,1674855056315.3333
1382,1674855056348.6667
1383,1674855056382.0
1384,1674855056415.3333
1385,1674855056448.6667
1386,1674855056482.0
1387,1674855056515.3333
1388,1674855056548.6667
1389,1674855056582.0
1390,1674855056615.3333
1391,1674855056648.6667
1392,1674855056682.0
1393,1674855056715.3333
1394,1674855056748.6667
1395,1674855056782.0
1396,1674855056815.3333
1397,1674855056848.6667
1398,1674855056882.0
1399,1674855056915.3333
1400,1674855056948.6667
1401,1674855056982.0
1402,1674855057015.3333
1403,1674855057048.6667
1404,1674855057082.0
1405,1674855057115.3333
1406,1674855057148.6667
1407,1674855057182.0
1408,1674855057215.3333
1409,1674855057248.6667
1410,1674855057282.0
1411,1674855057315.3333
1412,1674855057348.6667
1413,1674855057382.0
1414,1674855057415.3333
1415,1674855057448.6667
1416,1674855057482.0
1417,1674855057515.3333
1418,1674855057548.6667
1419,1674855057582.0
1420,1674855057615.3333
1421,1674855057648.6667
1422,1674855057682.0
1423,1674855057715.3333
1424,1674855057748.6667
1425,1674855057782.0
1426,1674855057815.3333
1427,1674855057848.6667
1428,1674855057882.0
1429,1674855057915.3333
1430,1674855057948.6667
1431,1674855057982.0
1432,1674855058015.3333
1433,1674855058048.6667
1434,1674855058082.0
1435,1674855058115.3333
1436,1674855058148.6667
1437,1674855058182.0
1438,1674855058215.3333
1439,1674855058248.6667
1440,1674855058282.0
1441,1674855058315.3333
1442,1674855058348.6667
1443,1674855058382.0
1444,1674855058415.3333
1445,1674855058448.6667
1446,1674855058482.0
1447,1674855058515.3333
1448,1674855058548.6667
1449,1674855058582.0
1450,1674855058615.3333
1451,1674855058648.6667
1452,1674855058682.0
1453,1674855058715.3333
1454,1674855058748.6667
1455,1674855058782.0
1456,1674855058815.3333
1457,1674855058848.6667
1458,1674855058882.0
1459,1674855058915.3333
1460,1674855058948.6667
1461,1674855058982.0
1462,1674855059015.3333
1463,1674855059048.6667
1464,1674855059082.0
1465,1674855059115.3333
1466,1674855059148.6667
1467,1674855059182.0
1468,1674855059215.3333
1469,1674855059248.6667
1470,1674855059282.0
1471,1674855059315.3333
1472,1674855059348.6667
1473,1674855059382.0
1474,1674855059415.3333
1475,1674855059448.6667
1476,1674855059482.0
1477,1674855059515.3333
1478,1674855059548.6667
1479,1674855059582.0
1480,1674855059615.3333
1481,1674855059648.6667
1482,1674855059682.0
1483,1674855059715.3333
1484,1674855059748.6667
1485,1674855059782.0
1486,1674855059815.3333
1487,1674855059848.6667
1488,1674855059882.0
1489,1674855059915.3333
1490,1674855059948.6667
1491,1674855059982.0
1492,1674855060015.3333
1493,1674855060048.6667
1494,1674855060082.0
1495,1674855060115.3333
1496,1674855060148.6667
1497,1674855060182.0
1498,1674855060215.3333
1499,1674855060248.6667
1500,1674855060282.0
1501,1674855060315.3333
1502,1674855060348.6667
1503,1674855060382.0
1504,1674855060415.3333
1505,1674855060448.6667
1506,1674855060482.0
1507,1674855060515.3333
1508,1674855060548.6667
1509,1674855060582.0
1510,1674855060615.3333
1511,1674855060648.6667
1512,1674855060682.0
1513,1674855060715.3333
1514,1674855060748.6667
1515,1674855060782.0
1516,1674855060815.3333
1517,1674855060848.6667
1518,1674855060882.0
1519,1674855060915.3333
1520,1674855060948.6667
1521,1674855060982.0
1522,1674855061015.3333
1523,1674855061048.6667
1524,1674855061082.0
1525,1674855061115.3333
1526,1674855061148.6667
1527,1674855061182.0
1528,1674855061215.3333
1529,1674855061248.6667
1530,1674855061282.0
1531,1674855061315.3333
1532,1674855061348.6667
