PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
375.38149999999996,37.33725,-208.006,425.444,-166.4275,-147.7305,0.7544317885368097,0,1674859263.046000,368,79,1674859263047.6667
375.38149999999996,37.4489,-208.006,425.4995,-166.3715,-147.7305,0.7561111934081758,0,1674859263.082700,369,80,1674859263081.0
375.38149999999996,37.5047,-207.95,425.4995,-166.3715,-147.7865,0.7542647478995521,0,1674859263.115800,370,81,1674859263114.3333
375.4375,37.616299999999995,-207.95,425.38800000000003,-166.2595,-147.954,0.7583748396287305,0,1674859263.148900,371,82,1674859263147.6667
375.4375,37.78375,-208.06150000000002,425.611,-165.92450000000002,-148.121,0.7622101773521721,0,1674859263.182000,372,83,1674859263181.0
375.4375,37.83955,-208.1175,425.66700000000003,-165.813,-148.23250000000002,0.7613967351268093,0,1674859263.215000,373,84,1674859263214.3333
375.49350000000004,37.83955,-208.1735,425.7785,-165.7015,-148.2885,0.764016261595305,0,1674859263.248100,374,85,1674859263247.6667
375.38149999999996,37.72795,-208.341,425.7785,-165.7015,-148.17700000000002,0.7618804929439985,0,1674859263.281200,375,86,1674859263281.0
375.21450000000004,37.6163,-208.5645,425.7785,-165.757,-148.23250000000002,0.7629309408758507,0,1674859263.314300,376,87,1674859263314.3333
375.1585,37.6721,-208.787,425.9465,-165.534,-148.4005,0.7584710785408365,0,1674859263.347300,377,88,1674859263347.6667
375.10249999999996,37.78375,-208.95499999999998,426.169,-165.14350000000002,-148.3445,0.7600579823765398,0,1674859263.380400,378,89,1674859263381.0
375.1585,37.78375,-208.899,426.225,-165.255,-148.233,0.7626753489496646,0,1674859263.413500,379,90,1674859263414.3333
375.214,37.72795,-208.84300000000002,426.11350000000004,-165.478,-148.17700000000002,0.7655703567741033,0,1674859263.446600,380,91,1674859263447.6667
375.382,37.67215,-208.78750000000002,426.058,-165.59,-148.17700000000002,0.7642872342200742,0,1674859263.479600,381,92,1674859263481.0
375.4375,37.5047,-208.73149999999998,426.00199999999995,-165.925,-148.2885,0.7603668285987145,0,1674859263.512700,382,93,1674859263514.3333
375.438,37.28145,-208.564,426.002,-166.0925,-148.17700000000002,0.7650595234571776,0,1674859263.549500,383,94,1674859263547.6667
375.438,37.28145,-208.4525,425.946,-166.09199999999998,-147.84199999999998,0.7660797615058264,0,1674859263.582500,384,95,1674859263581.0
375.4935,37.1698,-208.341,425.8345,-166.148,-147.7305,0.7639984040190522,0,1674859263.615600,385,96,1674859263614.3333
375.4375,37.114,-208.1175,425.8905,-166.14800000000002,-147.619,0.7605670551374883,0,1674859263.648700,386,97,1674859263647.6667
375.4935,37.114,-208.006,425.9465,-166.3155,-147.3955,0.761648260886365,0,1674859263.681700,387,98,1674859263681.0
375.4935,37.0582,-207.95,426.002,-166.2595,-147.3955,0.7608378771798556,0,1674859263.714800,388,99,1674859263714.3333
375.438,37.114,-207.8385,426.058,-165.9805,-147.3955,0.7616110300061337,0,1674859263.747900,389,100,1674859263747.6667
375.438,37.337250000000004,-207.894,426.1135,-165.757,-147.4515,0.7621198961416914,0,1674859263.781000,390,101,1674859263781.0
375.382,37.4489,-208.006,426.1135,-165.64600000000002,-147.563,0.7642290641785267,0,1674859263.814000,391,102,1674859263814.3333
375.382,37.4489,-208.006,426.1135,-165.534,-147.6745,0.7642290641785267,0,1674859263.847100,392,103,1674859263847.6667
375.4375,37.5047,-208.06150000000002,426.169,-165.4225,-147.84199999999998,0.7681487453093826,0,1674859263.880200,393,104,1674859263881.0
375.38149999999996,37.5047,-208.06150000000002,426.28049999999996,-165.255,-148.0095,0.7713020462555906,0,1674859263.913300,394,105,1674859263914.3333
375.27049999999997,37.5605,-208.1735,426.225,-165.255,-148.121,0.7689440869615065,0,1674859263.946300,395,106,1674859263947.6667
375.1585,37.6721,-208.341,426.058,-165.14350000000002,-148.2885,0.7642102344199567,0,1674859263.979400,396,107,1674859263981.0
375.21450000000004,37.727900000000005,-208.341,426.00199999999995,-165.199,-148.4005,0.7676364351438396,0,1674859264.012500,397,108,1674859264014.3333
375.21450000000004,37.6721,-208.3965,425.9465,-165.199,-148.4,0.7668326259521683,0,1674859264.049200,398,109,1674859264047.6667
375.27,37.6721,-208.4525,425.8345,-165.1435,-148.512,0.7642244581923303,0,1674859264.082300,399,110,1674859264081.0
375.326,37.616299999999995,-208.50799999999998,425.7785,-165.3665,-148.5675,0.7602909520704683,0,1674859264.115400,400,111,1674859264114.3333
375.382,37.4489,-208.564,425.8905,-165.534,-148.45600000000002,0.7589882568086793,0,1674859264.148500,401,112,1674859264147.6667
375.38149999999996,37.281400000000005,-208.5085,425.9465,-165.534,-148.4,0.7556156816818086,0,1674859264.181500,402,113,1674859264181.0
375.38149999999996,37.1698,-208.56400000000002,425.9465,-165.58999999999997,-148.4,0.7577651307310481,0,1674859264.214600,403,114,1674859264214.3333
375.4375,37.114,-208.62,425.9465,-165.7015,-148.289,0.7538355141220159,0,1674859264.247700,404,115,1674859264247.6667
375.4375,36.946600000000004,-208.62,425.8905,-165.757,-148.17700000000002,0.7525103777077754,0,1674859264.280800,405,116,1674859264281.0
375.49350000000004,36.835,-208.61950000000002,425.8345,-165.869,-148.17700000000002,0.7556156816818083,0,1674859264.313800,406,117,1674859264314.3333
375.49350000000004,36.8908,-208.61950000000002,425.8905,-165.869,-148.121,0.7569395459831478,0,1674859264.346900,407,118,1674859264347.6667
375.4375,36.9466,-208.5085,425.946,-165.8135,-148.0095,0.7603668285987145,0,1674859264.380000,408,119,1674859264381.0
375.4375,37.0024,-208.4525,425.946,-165.8135,-148.0095,0.7622033613437552,0,1674859264.413000,409,120,1674859264414.3333
375.382,37.0582,-208.341,425.946,-165.7575,-147.7865,0.7656115527557263,0,1674859264.446100,410,121,1674859264447.6667
375.382,37.00235,-208.28500000000003,425.946,-165.813,-147.619,0.7674560429807746,0,1674859264.479200,411,122,1674859264481.0
375.382,37.0024,-208.229,425.946,-165.869,-147.4515,0.7642814955885043,0,1674859264.515900,412,123,1674859264514.3333
375.4375,37.1698,-208.1735,425.8345,-165.86849999999998,-147.4515,0.7603668285987145,0,1674859264.549000,413,124,1674859264547.6667
375.4935,37.1698,-208.1175,425.7785,-165.7575,-147.507,0.7629774643208206,0,1674859264.582100,414,125,1674859264581.0
375.4935,37.33725,-208.229,425.89,-165.4225,-148.0095,0.76164944664322,0,1674859264.615200,415,126,1674859264614.3333
375.66049999999996,37.616299999999995,-208.28500000000003,425.8345,-164.976,-148.56799999999998,0.7560971158215981,0,1674859264.648200,416,127,1674859264647.6667
375.7165,37.5605,-208.397,425.72299999999996,-164.80849999999998,-148.9025,0.7553116783589433,0,1674859264.681300,417,128,1674859264681.0
375.4935,37.6163,-208.4525,425.667,-165.03199999999998,-148.95850000000002,0.7603308617756469,0,1674859264.714400,418,129,1674859264714.3333
375.605,37.67215,-208.5085,425.66700000000003,-165.199,-148.9025,0.7658204386042116,0,1674859264.747500,419,130,1674859264747.6667
375.66049999999996,37.616299999999995,-208.4525,425.72299999999996,-165.0315,-149.07,0.7766234734765809,0,1674859264.780500,420,131,1674859264781.0
375.4375,37.337250000000004,-208.564,425.89,-164.92000000000002,-149.1255,0.7843029843753594,0,1674859264.813600,421,132,1674859264814.3333
375.27,37.1698,-208.676,425.8345,-164.9205,-148.95850000000002,0.7857814927926209,0,1674859264.846700,422,133,1674859264847.6667
375.27,36.8908,-208.62,425.667,-165.0875,-148.5675,0.790296884301931,0,1674859264.879800,423,134,1674859264881.0
375.27,36.5559,-208.62,425.44399999999996,-165.311,-148.791,0.789311526603665,0,1674859264.912800,424,135,1674859264914.3333
375.326,36.5559,-208.56400000000002,425.388,-165.255,-149.1815,0.7840257070998867,0,1674859264.945900,425,136,1674859264947.6667
375.326,36.5559,-208.3965,425.221,-165.6455,-148.95850000000002,0.7845186957832212,0,1674859264.982700,426,137,1674859264981.0
375.32550000000003,36.5559,-208.285,424.99699999999996,-165.9805,-148.679,0.7897096522317696,0,1674859265.015700,427,138,1674859265014.3333
375.32550000000003,36.6117,-208.1735,424.88599999999997,-166.4275,-148.17700000000002,0.7910446073851087,0,1674859265.048800,428,139,1674859265047.6667
375.4375,36.5559,-208.006,424.83,-166.427,-147.898,0.7892153094054913,0,1674859265.081900,429,140,1674859265081.0
375.4375,36.6117,-207.95,424.774,-166.3715,-147.84249999999997,0.7910490334481021,0,1674859265.115000,430,141,1674859265114.3333
375.4375,36.6117,-208.006,424.66200000000003,-166.26,-147.7865,0.7905548803177159,0,1674859265.148000,431,142,1674859265147.6667
375.214,36.667500000000004,-208.118,424.6625,-166.3155,-147.67450000000002,0.7961108521932994,0,1674859265.181100,432,143,1674859265181.0
375.047,36.83495,-208.1175,424.6625,-166.2595,-147.786,0.7896164545527476,0,1674859265.214200,433,144,1674859265214.3333
375.214,36.83495,-208.22899999999998,424.6065,-166.036,-148.0095,0.7848432062202595,0,1674859265.247200,434,145,1674859265247.6667
375.1585,37.0582,-208.341,424.551,-165.7575,-148.34449999999998,0.7896029523597329,0,1674859265.280300,435,146,1674859265281.0
375.1585,37.0582,-208.22899999999998,424.43899999999996,-165.534,-148.56799999999998,0.7902540441923517,0,1674859265.313400,436,147,1674859265314.3333
375.2145,37.0024,-208.285,424.3835,-165.4225,-148.67950000000002,0.7905952365502954,0,1674859265.346500,437,148,1674859265347.6667
375.27,36.83495,-208.2295,424.43899999999996,-165.4225,-148.67950000000002,0.7962144590968319,0,1674859265.379500,438,149,1674859265381.0
375.27,36.723349999999996,-208.285,424.5505,-165.0875,-148.67950000000002,0.8036035320991508,0,1674859265.412600,439,150,1674859265414.3333
375.326,36.667500000000004,-208.28500000000003,424.6625,-165.08800000000002,-148.735,0.8116357855102764,0,1674859265.449400,440,151,1674859265447.6667
375.2145,36.723349999999996,-208.4525,424.6065,-165.31099999999998,-149.014,0.8161156276112205,0,1674859265.482400,441,152,1674859265481.0
375.1585,36.61175,-208.62,424.66200000000003,-165.3665,-149.405,0.8187284217870363,0,1674859265.515500,442,153,1674859265514.3333
375.10249999999996,36.5559,-208.62,424.71799999999996,-165.36700000000002,-149.7955,0.8152517192841345,0,1674859265.548600,443,154,1674859265547.6667
375.1585,36.38845,-208.6755,424.66200000000003,-165.367,-149.90699999999998,0.8139844706913677,0,1674859265.581700,444,155,1674859265581.0
375.047,36.10945,-208.84300000000002,424.66200000000003,-165.64600000000002,-149.7395,0.8158297990751496,0,1674859265.614700,445,156,1674859265614.3333
375.047,35.9978,-208.84300000000002,424.71799999999996,-165.869,-149.5725,0.8158310064687921,0,1674859265.647800,446,157,1674859265647.6667
375.047,35.94195,-208.78699999999998,424.6625,-166.09199999999998,-149.18200000000002,0.8149713598490094,0,1674859265.680900,447,158,1674859265681.0
375.047,35.83035,-208.6755,424.71799999999996,-165.869,-148.735,0.8132686461790178,0,1674859265.714000,448,159,1674859265714.3333
374.991,35.83035,-208.62,424.9415,-165.981,-148.5675,0.8106488580102132,0,1674859265.747000,449,160,1674859265747.6667
375.047,35.8862,-208.508,424.9415,-166.2595,-148.5675,0.8071805126206031,0,1674859265.780100,450,161,1674859265781.0
375.047,35.8862,-208.4525,424.9415,-166.3155,-148.4005,0.8119299750879627,0,1674859265.813200,451,162,1674859265814.3333
375.10249999999996,35.83035,-208.34050000000002,424.9415,-166.2595,-148.2885,0.8153812039240805,0,1674859265.846300,452,163,1674859265847.6667
375.1585,35.77455,-208.2295,425.053,-166.09199999999998,-148.0655,0.8145898037345208,0,1674859265.879300,453,164,1674859265881.0
375.10249999999996,35.77455,-208.1735,425.1085,-165.9805,-147.954,0.816226792934264,0,1674859265.916100,454,165,1674859265914.3333
375.10249999999996,35.77455,-208.1735,425.053,-165.9805,-147.84199999999998,0.8199041266965144,0,1674859265.949200,455,166,1674859265947.6667
375.1585,35.830349999999996,-208.1735,425.1645,-165.925,-147.7305,0.816429748352519,0,1674859265.982200,456,167,1674859265981.0
375.047,35.942,-208.1175,425.109,-165.8135,-147.7305,0.8196432789767267,0,1674859266.015300,457,168,1674859266014.3333
374.991,36.1094,-208.173,425.2765,-165.478,-147.898,0.8236190730705046,0,1674859266.048400,458,169,1674859266047.6667
374.9355,36.22105,-208.1735,425.27599999999995,-165.1995,-148.0655,0.824042614045772,0,1674859266.081400,459,170,1674859266081.0
374.82349999999997,36.33265,-208.2295,425.44399999999996,-164.976,-148.2885,0.8191989138468406,0,1674859266.114500,460,171,1674859266114.3333
374.712,36.4443,-208.50850000000003,425.38800000000003,-165.1995,-148.4005,0.8239649914734819,0,1674859266.147600,461,172,1674859266147.6667
374.712,36.5559,-208.676,425.276,-165.58999999999997,-148.512,0.8298292519237928,0,1674859266.180700,462,173,1674859266181.0
374.712,36.6117,-208.73149999999998,425.2205,-165.7575,-148.67950000000002,0.8343842694505262,0,1674859266.213700,463,174,1674859266214.3333
374.712,36.667500000000004,-208.84300000000002,425.2205,-165.64600000000002,-148.9025,0.8330399064864525,0,1674859266.246800,464,175,1674859266247.6667
374.712,36.6117,-208.899,425.109,-165.478,-149.014,0.8349122163951612,0,1674859266.279900,465,176,1674859266281.0
374.656,36.3885,-208.95499999999998,425.053,-165.4785,-148.95800000000003,0.8322585065698153,0,1674859266.313000,466,177,1674859266314.3333
374.54449999999997,36.1094,-209.0105,424.9975,-165.59,-148.847,0.825121748208713,0,1674859266.346000,467,178,1674859266347.6667
374.377,35.942,-209.06650000000002,424.88599999999997,-165.869,-148.735,0.8218476925661921,0,1674859266.382800,468,179,1674859266381.0
374.433,35.6071,-209.0105,425.053,-166.2595,-148.2885,0.8219432807705687,0,1674859266.415900,469,180,1674859266414.3333
374.433,35.4397,-208.899,424.99749999999995,-166.9295,-148.1215,0.8242966039931228,0,1674859266.448900,470,181,1674859266447.6667
374.377,35.32805,-208.84300000000002,424.8855,-166.985,-148.17700000000002,0.8254138093010027,0,1674859266.482000,471,182,1674859266481.0
374.377,35.32805,-208.78750000000002,424.774,-166.8735,-148.17700000000002,0.8276606058713087,0,1674859266.515100,472,183,1674859266514.3333
374.4885,35.3839,-208.4525,424.774,-166.81799999999998,-148.121,0.826599739639053,0,1674859266.548200,473,184,1674859266547.6667
374.6565,35.4397,-208.229,424.774,-166.9295,-147.95350000000002,0.8338637228550438,0,1674859266.581200,474,185,1674859266581.0
374.712,35.4955,-208.22899999999998,424.66200000000003,-166.985,-147.898,0.8355707587200344,0,1674859266.614300,475,186,1674859266614.3333
374.7675,35.6071,-208.1735,424.6065,-166.70600000000002,-148.0095,0.8396322250089593,0,1674859266.647400,476,187,1674859266647.6667
374.712,35.83035,-208.1175,424.774,-166.3155,-147.95350000000002,0.8384716954559925,0,1674859266.680500,477,188,1674859266681.0
374.712,36.0536,-208.06150000000002,424.99749999999995,-165.869,-147.95350000000002,0.841733338212751,0,1674859266.713500,478,189,1674859266714.3333
374.935,36.109449999999995,-208.1175,425.2765,-165.81349999999998,-147.7865,0.8339117719599028,0,1674859266.746600,479,190,1674859266747.6667
375.10249999999996,36.5001,-208.1735,425.44399999999996,-165.59,-147.84199999999998,0.8339526801669983,0,1674859266.779700,480,191,1674859266781.0
375.27,36.667500000000004,-208.06150000000002,425.4995,-165.64600000000002,-147.786,0.8347083988879589,0,1674859266.812700,481,192,1674859266814.3333
375.3815,36.667500000000004,-208.06150000000002,425.38800000000003,-165.64600000000002,-147.84199999999998,0.8294433789425476,0,1674859266.849500,482,193,1674859266847.6667
375.4375,36.667500000000004,-208.006,425.332,-165.53449999999998,-147.95350000000002,0.8258053541635086,0,1674859266.882600,483,194,1674859266881.0
375.3815,36.72335,-208.1175,425.3325,-165.4225,-148.0655,0.8292958442499104,0,1674859266.915600,484,195,1674859266914.3333
375.27049999999997,36.5559,-208.173,425.332,-165.4225,-148.177,0.8284348457460784,0,1674859266.948700,485,196,1674859266947.6667
375.27049999999997,36.4443,-208.22899999999998,425.38800000000003,-165.5345,-148.12099999999998,0.8289398228929087,0,1674859266.981800,486,197,1674859266981.0
375.10249999999996,36.3885,-208.22899999999998,425.38800000000003,-165.7015,-148.17700000000002,0.8281703020069119,0,1674859267.014900,487,198,1674859267014.3333
375.10249999999996,36.38845,-208.285,425.332,-165.9805,-148.3445,0.8351512971169106,0,1674859267.047900,488,199,1674859267047.6667
375.10249999999996,36.38845,-208.3965,425.16499999999996,-166.48250000000002,-148.177,0.8341316040335556,0,1674859267.081000,489,200,1674859267081.0
375.0465,36.22105,-208.3965,424.99699999999996,-166.6505,-148.233,0.8348872545333847,0,1674859267.114100,490,201,1674859267114.3333
375.10249999999996,35.88615,-208.3405,424.99699999999996,-166.70600000000002,-148.17700000000002,0.8402588893013447,0,1674859267.147200,491,202,1674859267147.6667
375.103,35.77455,-208.1735,424.9415,-166.762,-148.177,0.8450065098260314,0,1674859267.180200,492,203,1674859267181.0
