PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
496.43449999999996,12.613199999999999,-113.90950000000001,475.5615,-176.8075,-62.507799999999996,0.41735230717546995,0.8861255075155164,1674855987.992400,5604,5329,1674855987993.0
496.379,12.8364,-114.021,476.12,-177.031,-63.121700000000004,0.4187330103799287,0.8502295644170057,1674855988.025500,5605,5330,1674855988026.3333
496.379,12.948049999999999,-114.021,476.1755,-176.97500000000002,-63.12175,0.4200022227653794,0.7845607754572761,1674855988.058600,5606,5331,1674855988059.6667
496.43449999999996,13.0597,-114.188,475.5615,-176.975,-63.17755,0.41909419082609245,0.7532384570670188,1674855988.091600,5607,5332,1674855988093.0
496.4905,13.0597,-114.188,475.05949999999996,-177.2545,-63.345,0.41896482293071147,0.7494735075726223,1674855988.124700,5608,5333,1674855988126.3333
496.43449999999996,12.94805,-114.2445,475.1155,-177.42149999999998,-63.568200000000004,0.4259613757250504,0.7249631885696619,1674855988.161500,5609,5334,1674855988159.6667
496.4905,12.780649999999998,-114.1885,475.05949999999996,-178.0355,-62.61945,0.42758692965329675,0.6718677494462018,1674855988.194500,5610,5335,1674855988193.0
496.4905,12.724849999999998,-114.077,474.669,-177.98,-63.0101,0.4285963181110847,0.6653195298709181,1674855988.227600,5611,5336,1674855988226.3333
496.54650000000004,12.389949999999999,-114.07650000000001,474.6125,-177.868,-62.9543,0.4302766978772924,0.6522955229510715,1674855988.260700,5612,5337,1674855988259.6667
496.4905,12.2783,-114.021,474.557,-177.75650000000002,-62.731049999999996,0.4373015326011049,0.6479876665090485,1674855988.293800,5613,5338,1674855988293.0
496.54650000000004,12.278300000000002,-113.7415,474.44550000000004,-177.64499999999998,-62.6194,0.4393779150541631,0.6546526464460067,1674855988.326800,5614,5339,1674855988326.3333
496.658,11.94345,-113.351,474.6685,-177.589,-62.39615,0.4279745130242252,0.6728940171420167,1674855988.359900,5615,5340,1674855988359.6667
496.60249999999996,11.7202,-113.2955,474.44550000000004,-177.868,-61.83805,0.4258784216147664,0.6679419112332642,1674855988.393000,5616,5341,1674855988393.0
496.4905,11.6644,-113.2955,473.887,-177.143,-62.5078,0.428149669330796,0.6490413086348515,1674855988.426100,5617,5342,1674855988426.3333
496.43449999999996,11.608550000000001,-113.351,473.72,-175.971,-63.73565000000001,0.42951005942921516,0.6111733768914461,1674855988.459100,5618,5343,1674855988459.6667
496.43449999999996,11.776000000000002,-113.351,473.72,-174.687,-64.62865,0.4408930887752238,0.5662556929107265,1674855988.492200,5619,5344,1674855988493.0
496.43449999999996,11.943449999999999,-113.40700000000001,473.72,-174.01749999999998,-65.18674999999999,0.44394222434313124,0.5752170609685077,1674855988.525300,5620,5345,1674855988526.3333
496.43449999999996,12.110899999999999,-113.351,473.2735,-173.292,-65.91225,0.4408930887752238,0.5759032472868454,1674855988.558400,5621,5346,1674855988559.6667
496.26750000000004,12.334100000000001,-113.5185,472.6595,-172.845,-66.74945,0.4387999331009229,0.5690669665574912,1674855988.591400,5622,5347,1674855988593.0
496.32349999999997,12.892249999999999,-113.686,472.3805,-172.901,-67.47495,0.42674343347570826,0.5674217735427384,1674855988.624500,5623,5348,1674855988626.3333
496.4905,13.115499999999999,-113.90950000000001,472.0455,-172.51049999999998,-68.36789999999999,0.4192569582636132,0.575600880286731,1674855988.661200,5624,5349,1674855988659.6667
496.323,13.3387,-114.07650000000001,471.87800000000004,-172.1755,-68.92605,0.4202074612612271,0.5691922680547666,1674855988.694300,5625,5350,1674855988693.0
496.15549999999996,13.450350000000002,-114.077,471.93399999999997,-171.84050000000002,-69.26089999999999,0.43032723350304275,0.5550285398674576,1674855988.727400,5626,5351,1674855988726.3333
495.988,13.450350000000002,-114.1325,472.1015,-171.6735,-69.53995,0.4325230085638321,0.5378217648728252,1674855988.760500,5627,5352,1674855988759.6667
495.9325,13.338700000000001,-114.356,471.87850000000003,-171.673,-70.2655,0.429422309379663,0.5444814508399266,1674855988.793500,5628,5353,1674855988793.0
495.9325,13.1713,-114.5235,471.7665,-171.3385,-71.21424999999999,0.4263662306856943,0.5608574730068573,1674855988.826600,5629,5354,1674855988826.3333
495.988,12.892249999999999,-114.6905,471.711,-171.2825,-71.5491,0.4279920788098258,0.5521934353392485,1674855988.859700,5630,5355,1674855988859.6667
495.9325,12.5016,-115.0255,471.5435,-170.948,-72.0514,0.42456592612954597,0.5275142009761714,1674855988.892800,5631,5356,1674855988893.0
495.821,12.33415,-115.249,470.929,-170.9475,-73.3351,0.4255770825449851,0.5178767235981864,1674855988.925800,5632,5357,1674855988926.3333
495.9325,11.776000000000002,-115.19300000000001,470.762,-170.3895,-74.50704999999999,0.4244349041248184,0.5129904576996075,1674855988.958900,5633,5358,1674855988959.6667
496.1,11.2737,-114.9135,470.37149999999997,-169.8315,-75.23265,0.4302344755887603,0.4999160881551433,1674855988.992000,5634,5359,1674855988993.0
496.2115,10.994650000000002,-114.7465,470.20399999999995,-169.05,-75.90235,0.4397657638753879,0.4990117164475087,1674855989.025100,5635,5360,1674855989026.3333
496.09950000000003,10.938849999999999,-114.635,470.2595,-168.213,-76.46045000000001,0.4468761642509923,0.5067879598664595,1674855989.058100,5636,5361,1674855989059.6667
495.9885,11.0505,-114.57900000000001,470.4825,-168.21300000000002,-77.18610000000001,0.446059640474445,0.510759273134305,1674855989.091200,5637,5362,1674855989093.0
495.9325,11.273750000000001,-114.523,470.371,-167.5435,-77.68805,0.446711747239766,0.5031272724845903,1674855989.128000,5638,5363,1674855989126.3333
495.54200000000003,12.278349999999998,-115.0255,470.2595,-167.0405,-78.0787,0.4428494378997695,0.4910109434390678,1674855989.161000,5639,5364,1674855989159.6667
494.705,13.561950000000001,-115.69550000000001,470.65049999999997,-166.036,-78.86015,0.4416930511106454,0.46621844255415684,1674855989.194100,5640,5365,1674855989193.0
494.928,13.673600000000002,-115.751,470.92949999999996,-164.92000000000002,-79.02775,0.44734442163195937,0.44669869831550263,1674855989.227200,5641,5366,1674855989226.3333
